municipio_codigo;municipio_nombre;sexo;nacionalidad;poblacion_empadronada
148;Torrejón de Ardoz;Hombre;Asia;499
148;Torrejón de Ardoz;Hombre;Oceanía;4
148;Torrejón de Ardoz;Hombre;Otros países de América;0
148;Torrejón de Ardoz;Hombre;Resto de Europa;259
148;Torrejón de Ardoz;Hombre;Unión Europea;58175
148;Torrejón de Ardoz;Mujer;Africa;1663
148;Torrejón de Ardoz;Mujer;América Central y del Caribe;392
148;Torrejón de Ardoz;Mujer;América del Norte;75
148;Torrejón de Ardoz;Mujer;América del Sur;1653
148;Torrejón de Ardoz;Mujer;Apátridas;1
148;Torrejón de Ardoz;Mujer;Asia;441
148;Torrejón de Ardoz;Mujer;Oceanía;2
148;Torrejón de Ardoz;Mujer;Otros países de América;0
148;Torrejón de Ardoz;Mujer;Resto de Europa;332
148;Torrejón de Ardoz;Mujer;Unión Europea;60339
149;Torrejón de la Calzada;Hombre;Africa;52
149;Torrejón de la Calzada;Hombre;América Central y del Caribe;9
149;Torrejón de la Calzada;Hombre;América del Norte;1
149;Torrejón de la Calzada;Hombre;América del Sur;45
149;Torrejón de la Calzada;Hombre;Apátridas;1
149;Torrejón de la Calzada;Hombre;Asia;142
149;Torrejón de la Calzada;Hombre;Oceanía;0
149;Torrejón de la Calzada;Hombre;Otros países de América;0
149;Torrejón de la Calzada;Hombre;Resto de Europa;11
149;Torrejón de la Calzada;Hombre;Unión Europea;3891
149;Torrejón de la Calzada;Mujer;Africa;44
149;Torrejón de la Calzada;Mujer;América Central y del Caribe;16
149;Torrejón de la Calzada;Mujer;América del Norte;2
149;Torrejón de la Calzada;Mujer;América del Sur;64
149;Torrejón de la Calzada;Mujer;Apátridas;0
149;Torrejón de la Calzada;Mujer;Asia;152
149;Torrejón de la Calzada;Mujer;Oceanía;0
149;Torrejón de la Calzada;Mujer;Otros países de América;0
149;Torrejón de la Calzada;Mujer;Resto de Europa;20
149;Torrejón de la Calzada;Mujer;Unión Europea;3968
150;Torrejón de Velasco;Hombre;Africa;19
150;Torrejón de Velasco;Hombre;América Central y del Caribe;2
150;Torrejón de Velasco;Hombre;América del Norte;0
150;Torrejón de Velasco;Hombre;América del Sur;15
150;Torrejón de Velasco;Hombre;Apátridas;0
150;Torrejón de Velasco;Hombre;Asia;3
150;Torrejón de Velasco;Hombre;Oceanía;0
150;Torrejón de Velasco;Hombre;Otros países de América;0
150;Torrejón de Velasco;Hombre;Resto de Europa;0
150;Torrejón de Velasco;Hombre;Unión Europea;2098
150;Torrejón de Velasco;Mujer;Africa;25
150;Torrejón de Velasco;Mujer;América Central y del Caribe;7
150;Torrejón de Velasco;Mujer;América del Norte;0
150;Torrejón de Velasco;Mujer;América del Sur;24
150;Torrejón de Velasco;Mujer;Apátridas;0
150;Torrejón de Velasco;Mujer;Asia;4
150;Torrejón de Velasco;Mujer;Oceanía;0
150;Torrejón de Velasco;Mujer;Otros países de América;0
150;Torrejón de Velasco;Mujer;Resto de Europa;0
150;Torrejón de Velasco;Mujer;Unión Europea;2064
151;Torrelaguna;Hombre;Africa;76
151;Torrelaguna;Hombre;América Central y del Caribe;3
151;Torrelaguna;Hombre;América del Norte;2
151;Torrelaguna;Hombre;América del Sur;30
151;Torrelaguna;Hombre;Apátridas;0
151;Torrelaguna;Hombre;Asia;6
151;Torrelaguna;Hombre;Oceanía;0
151;Torrelaguna;Hombre;Otros países de América;0
151;Torrelaguna;Hombre;Resto de Europa;11
151;Torrelaguna;Hombre;Unión Europea;2253
151;Torrelaguna;Mujer;Africa;81
151;Torrelaguna;Mujer;América Central y del Caribe;7
151;Torrelaguna;Mujer;América del Norte;1
151;Torrelaguna;Mujer;América del Sur;30
151;Torrelaguna;Mujer;Apátridas;0
151;Torrelaguna;Mujer;Asia;6
151;Torrelaguna;Mujer;Oceanía;0
151;Torrelaguna;Mujer;Otros países de América;0
151;Torrelaguna;Mujer;Resto de Europa;10
151;Torrelaguna;Mujer;Unión Europea;2196
152;Torrelodones;Hombre;Africa;73
152;Torrelodones;Hombre;América Central y del Caribe;14
152;Torrelodones;Hombre;América del Norte;37
152;Torrelodones;Hombre;América del Sur;130
152;Torrelodones;Hombre;Apátridas;0
152;Torrelodones;Hombre;Asia;46
152;Torrelodones;Hombre;Oceanía;1
152;Torrelodones;Hombre;Otros países de América;0
152;Torrelodones;Hombre;Resto de Europa;31
152;Torrelodones;Hombre;Unión Europea;10791
152;Torrelodones;Mujer;Africa;52
152;Torrelodones;Mujer;América Central y del Caribe;48
152;Torrelodones;Mujer;América del Norte;73
152;Torrelodones;Mujer;América del Sur;241
152;Torrelodones;Mujer;Apátridas;0
152;Torrelodones;Mujer;Asia;71
152;Torrelodones;Mujer;Oceanía;3
152;Torrelodones;Mujer;Otros países de América;0
152;Torrelodones;Mujer;Resto de Europa;40
152;Torrelodones;Mujer;Unión Europea;11477
153;Torremocha de Jarama;Hombre;Africa;11
153;Torremocha de Jarama;Hombre;América Central y del Caribe;0
153;Torremocha de Jarama;Hombre;América del Norte;0
153;Torremocha de Jarama;Hombre;América del Sur;2
153;Torremocha de Jarama;Hombre;Apátridas;0
153;Torremocha de Jarama;Hombre;Asia;3
153;Torremocha de Jarama;Hombre;Oceanía;0
153;Torremocha de Jarama;Hombre;Otros países de América;0
153;Torremocha de Jarama;Hombre;Resto de Europa;0
153;Torremocha de Jarama;Hombre;Unión Europea;459
153;Torremocha de Jarama;Mujer;Africa;10
153;Torremocha de Jarama;Mujer;América Central y del Caribe;2
153;Torremocha de Jarama;Mujer;América del Norte;1
153;Torremocha de Jarama;Mujer;América del Sur;4
153;Torremocha de Jarama;Mujer;Apátridas;0
153;Torremocha de Jarama;Mujer;Asia;1
153;Torremocha de Jarama;Mujer;Oceanía;0
153;Torremocha de Jarama;Mujer;Otros países de América;0
153;Torremocha de Jarama;Mujer;Resto de Europa;0
153;Torremocha de Jarama;Mujer;Unión Europea;449
154;Torres de la Alameda;Hombre;Africa;106
154;Torres de la Alameda;Hombre;América Central y del Caribe;2
154;Torres de la Alameda;Hombre;América del Norte;3
154;Torres de la Alameda;Hombre;América del Sur;47
154;Torres de la Alameda;Hombre;Apátridas;0
154;Torres de la Alameda;Hombre;Asia;10
154;Torres de la Alameda;Hombre;Oceanía;0
154;Torres de la Alameda;Hombre;Otros países de América;0
154;Torres de la Alameda;Hombre;Resto de Europa;9
154;Torres de la Alameda;Hombre;Unión Europea;3825
154;Torres de la Alameda;Mujer;Africa;76
154;Torres de la Alameda;Mujer;América Central y del Caribe;11
154;Torres de la Alameda;Mujer;América del Norte;4
154;Torres de la Alameda;Mujer;América del Sur;49
154;Torres de la Alameda;Mujer;Apátridas;0
154;Torres de la Alameda;Mujer;Asia;13
154;Torres de la Alameda;Mujer;Oceanía;0
154;Torres de la Alameda;Mujer;Otros países de América;0
154;Torres de la Alameda;Mujer;Resto de Europa;7
154;Torres de la Alameda;Mujer;Unión Europea;3663
903;Tres Cantos;Hombre;Africa;84
903;Tres Cantos;Hombre;América Central y del Caribe;50
903;Tres Cantos;Hombre;América del Norte;50
903;Tres Cantos;Hombre;América del Sur;316
903;Tres Cantos;Hombre;Apátridas;0
903;Tres Cantos;Hombre;Asia;112
903;Tres Cantos;Hombre;Oceanía;4
903;Tres Cantos;Hombre;Otros países de América;0
903;Tres Cantos;Hombre;Resto de Europa;59
903;Tres Cantos;Hombre;Unión Europea;21674
903;Tres Cantos;Mujer;Africa;69
903;Tres Cantos;Mujer;América Central y del Caribe;84
903;Tres Cantos;Mujer;América del Norte;84
903;Tres Cantos;Mujer;América del Sur;478
903;Tres Cantos;Mujer;Apátridas;0
903;Tres Cantos;Mujer;Asia;125
903;Tres Cantos;Mujer;Oceanía;1
903;Tres Cantos;Mujer;Otros países de América;0
903;Tres Cantos;Mujer;Resto de Europa;95
903;Tres Cantos;Mujer;Unión Europea;22761
155;Valdaracete;Hombre;Africa;4
155;Valdaracete;Hombre;América Central y del Caribe;1
155;Valdaracete;Hombre;América del Norte;0
155;Valdaracete;Hombre;América del Sur;0
155;Valdaracete;Hombre;Apátridas;0
155;Valdaracete;Hombre;Asia;0
155;Valdaracete;Hombre;Oceanía;0
155;Valdaracete;Hombre;Otros países de América;0
155;Valdaracete;Hombre;Resto de Europa;0
155;Valdaracete;Hombre;Unión Europea;330
155;Valdaracete;Mujer;Africa;1
155;Valdaracete;Mujer;América Central y del Caribe;1
155;Valdaracete;Mujer;América del Norte;0
155;Valdaracete;Mujer;América del Sur;5
155;Valdaracete;Mujer;Apátridas;0
155;Valdaracete;Mujer;Asia;0
155;Valdaracete;Mujer;Oceanía;0
155;Valdaracete;Mujer;Otros países de América;0
155;Valdaracete;Mujer;Resto de Europa;0
155;Valdaracete;Mujer;Unión Europea;301
156;Valdeavero;Hombre;Africa;11
156;Valdeavero;Hombre;América Central y del Caribe;3
156;Valdeavero;Hombre;América del Norte;1
156;Valdeavero;Hombre;América del Sur;10
156;Valdeavero;Hombre;Apátridas;0
156;Valdeavero;Hombre;Asia;0
156;Valdeavero;Hombre;Oceanía;0
156;Valdeavero;Hombre;Otros países de América;0
156;Valdeavero;Hombre;Resto de Europa;0
156;Valdeavero;Hombre;Unión Europea;733
156;Valdeavero;Mujer;Africa;5
156;Valdeavero;Mujer;América Central y del Caribe;2
156;Valdeavero;Mujer;América del Norte;0
156;Valdeavero;Mujer;América del Sur;9
156;Valdeavero;Mujer;Apátridas;0
156;Valdeavero;Mujer;Asia;1
156;Valdeavero;Mujer;Oceanía;0
156;Valdeavero;Mujer;Otros países de América;0
156;Valdeavero;Mujer;Resto de Europa;2
156;Valdeavero;Mujer;Unión Europea;673
157;Valdelaguna;Hombre;Africa;7
157;Valdelaguna;Hombre;América Central y del Caribe;0
157;Valdelaguna;Hombre;América del Norte;0
157;Valdelaguna;Hombre;América del Sur;3
157;Valdelaguna;Hombre;Apátridas;0
157;Valdelaguna;Hombre;Asia;0
157;Valdelaguna;Hombre;Oceanía;0
157;Valdelaguna;Hombre;Otros países de América;0
157;Valdelaguna;Hombre;Resto de Europa;0
157;Valdelaguna;Hombre;Unión Europea;428
157;Valdelaguna;Mujer;Africa;12
157;Valdelaguna;Mujer;América Central y del Caribe;0
157;Valdelaguna;Mujer;América del Norte;0
157;Valdelaguna;Mujer;América del Sur;3
157;Valdelaguna;Mujer;Apátridas;0
157;Valdelaguna;Mujer;Asia;0
157;Valdelaguna;Mujer;Oceanía;0
157;Valdelaguna;Mujer;Otros países de América;0
157;Valdelaguna;Mujer;Resto de Europa;1
157;Valdelaguna;Mujer;Unión Europea;413
158;Valdemanco;Hombre;Africa;7
158;Valdemanco;Hombre;América Central y del Caribe;1
158;Valdemanco;Hombre;América del Norte;0
158;Valdemanco;Hombre;América del Sur;4
158;Valdemanco;Hombre;Apátridas;0
158;Valdemanco;Hombre;Asia;0
158;Valdemanco;Hombre;Oceanía;0
158;Valdemanco;Hombre;Otros países de América;0
158;Valdemanco;Hombre;Resto de Europa;12
158;Valdemanco;Hombre;Unión Europea;466
158;Valdemanco;Mujer;Africa;3
158;Valdemanco;Mujer;América Central y del Caribe;1
158;Valdemanco;Mujer;América del Norte;0
158;Valdemanco;Mujer;América del Sur;5
158;Valdemanco;Mujer;Apátridas;0
158;Valdemanco;Mujer;Asia;1
158;Valdemanco;Mujer;Oceanía;0
158;Valdemanco;Mujer;Otros países de América;0
158;Valdemanco;Mujer;Resto de Europa;12
158;Valdemanco;Mujer;Unión Europea;404
159;Valdemaqueda;Hombre;Africa;29
159;Valdemaqueda;Hombre;América Central y del Caribe;0
159;Valdemaqueda;Hombre;América del Norte;1
159;Valdemaqueda;Hombre;América del Sur;1
159;Valdemaqueda;Hombre;Apátridas;0
159;Valdemaqueda;Hombre;Asia;1
159;Valdemaqueda;Hombre;Oceanía;0
159;Valdemaqueda;Hombre;Otros países de América;0
159;Valdemaqueda;Hombre;Resto de Europa;1
159;Valdemaqueda;Hombre;Unión Europea;358
159;Valdemaqueda;Mujer;Africa;24
159;Valdemaqueda;Mujer;América Central y del Caribe;0
159;Valdemaqueda;Mujer;América del Norte;0
159;Valdemaqueda;Mujer;América del Sur;1
159;Valdemaqueda;Mujer;Apátridas;0
159;Valdemaqueda;Mujer;Asia;0
159;Valdemaqueda;Mujer;Oceanía;0
159;Valdemaqueda;Mujer;Otros países de América;0
159;Valdemaqueda;Mujer;Resto de Europa;1
159;Valdemaqueda;Mujer;Unión Europea;351
160;Valdemorillo;Hombre;Africa;221
160;Valdemorillo;Hombre;América Central y del Caribe;20
160;Valdemorillo;Hombre;América del Norte;8
160;Valdemorillo;Hombre;América del Sur;110
160;Valdemorillo;Hombre;Apátridas;0
160;Valdemorillo;Hombre;Asia;31
160;Valdemorillo;Hombre;Oceanía;1
160;Valdemorillo;Hombre;Otros países de América;0
160;Valdemorillo;Hombre;Resto de Europa;10
160;Valdemorillo;Hombre;Unión Europea;5842
160;Valdemorillo;Mujer;Africa;188
160;Valdemorillo;Mujer;América Central y del Caribe;35
160;Valdemorillo;Mujer;América del Norte;9
160;Valdemorillo;Mujer;América del Sur;150
160;Valdemorillo;Mujer;Apátridas;0
160;Valdemorillo;Mujer;Asia;18
160;Valdemorillo;Mujer;Oceanía;2
160;Valdemorillo;Mujer;Otros países de América;0
160;Valdemorillo;Mujer;Resto de Europa;31
160;Valdemorillo;Mujer;Unión Europea;5624
161;Valdemoro;Hombre;Africa;466
161;Valdemoro;Hombre;América Central y del Caribe;112
161;Valdemoro;Hombre;América del Norte;15
161;Valdemoro;Hombre;América del Sur;676
161;Valdemoro;Hombre;Apátridas;0
161;Valdemoro;Hombre;Asia;267
161;Valdemoro;Hombre;Oceanía;1
161;Valdemoro;Hombre;Otros países de América;0
161;Valdemoro;Hombre;Resto de Europa;158
161;Valdemoro;Hombre;Unión Europea;34999
161;Valdemoro;Mujer;Africa;385
161;Valdemoro;Mujer;América Central y del Caribe;162
161;Valdemoro;Mujer;América del Norte;21
161;Valdemoro;Mujer;América del Sur;838
161;Valdemoro;Mujer;Apátridas;0
161;Valdemoro;Mujer;Asia;239
161;Valdemoro;Mujer;Oceanía;0
161;Valdemoro;Mujer;Otros países de América;0
161;Valdemoro;Mujer;Resto de Europa;215
161;Valdemoro;Mujer;Unión Europea;35422
162;Valdeolmos-Alalpardo;Hombre;Africa;28
162;Valdeolmos-Alalpardo;Hombre;América Central y del Caribe;4
162;Valdeolmos-Alalpardo;Hombre;América del Norte;5
162;Valdeolmos-Alalpardo;Hombre;América del Sur;36
162;Valdeolmos-Alalpardo;Hombre;Apátridas;0
162;Valdeolmos-Alalpardo;Hombre;Asia;5
162;Valdeolmos-Alalpardo;Hombre;Oceanía;0
162;Valdeolmos-Alalpardo;Hombre;Otros países de América;0
162;Valdeolmos-Alalpardo;Hombre;Resto de Europa;6
162;Valdeolmos-Alalpardo;Hombre;Unión Europea;1903
162;Valdeolmos-Alalpardo;Mujer;Africa;18
162;Valdeolmos-Alalpardo;Mujer;América Central y del Caribe;6
162;Valdeolmos-Alalpardo;Mujer;América del Norte;3
162;Valdeolmos-Alalpardo;Mujer;América del Sur;52
162;Valdeolmos-Alalpardo;Mujer;Apátridas;0
162;Valdeolmos-Alalpardo;Mujer;Asia;4
162;Valdeolmos-Alalpardo;Mujer;Oceanía;0
162;Valdeolmos-Alalpardo;Mujer;Otros países de América;0
162;Valdeolmos-Alalpardo;Mujer;Resto de Europa;7
162;Valdeolmos-Alalpardo;Mujer;Unión Europea;1829
163;Valdepiélagos;Hombre;Africa;8
163;Valdepiélagos;Hombre;América Central y del Caribe;0
163;Valdepiélagos;Hombre;América del Norte;0
163;Valdepiélagos;Hombre;América del Sur;2
163;Valdepiélagos;Hombre;Apátridas;0
163;Valdepiélagos;Hombre;Asia;0
163;Valdepiélagos;Hombre;Oceanía;0
163;Valdepiélagos;Hombre;Otros países de América;0
163;Valdepiélagos;Hombre;Resto de Europa;2
163;Valdepiélagos;Hombre;Unión Europea;303
163;Valdepiélagos;Mujer;Africa;7
163;Valdepiélagos;Mujer;América Central y del Caribe;0
163;Valdepiélagos;Mujer;América del Norte;0
163;Valdepiélagos;Mujer;América del Sur;2
163;Valdepiélagos;Mujer;Apátridas;0
163;Valdepiélagos;Mujer;Asia;0
163;Valdepiélagos;Mujer;Oceanía;0
163;Valdepiélagos;Mujer;Otros países de América;0
163;Valdepiélagos;Mujer;Resto de Europa;1
163;Valdepiélagos;Mujer;Unión Europea;262
164;Valdetorres de Jarama;Hombre;Africa;78
164;Valdetorres de Jarama;Hombre;América Central y del Caribe;2
164;Valdetorres de Jarama;Hombre;América del Norte;1
164;Valdetorres de Jarama;Hombre;América del Sur;47
164;Valdetorres de Jarama;Hombre;Apátridas;0
164;Valdetorres de Jarama;Hombre;Asia;14
164;Valdetorres de Jarama;Hombre;Oceanía;0
164;Valdetorres de Jarama;Hombre;Otros países de América;0
164;Valdetorres de Jarama;Hombre;Resto de Europa;6
164;Valdetorres de Jarama;Hombre;Unión Europea;2045
164;Valdetorres de Jarama;Mujer;Africa;70
164;Valdetorres de Jarama;Mujer;América Central y del Caribe;9
164;Valdetorres de Jarama;Mujer;América del Norte;2
164;Valdetorres de Jarama;Mujer;América del Sur;73
164;Valdetorres de Jarama;Mujer;Apátridas;0
164;Valdetorres de Jarama;Mujer;Asia;12
164;Valdetorres de Jarama;Mujer;Oceanía;1
164;Valdetorres de Jarama;Mujer;Otros países de América;0
164;Valdetorres de Jarama;Mujer;Resto de Europa;15
164;Valdetorres de Jarama;Mujer;Unión Europea;1941
165;Valdilecha;Hombre;Africa;26
165;Valdilecha;Hombre;América Central y del Caribe;5
165;Valdilecha;Hombre;América del Norte;1
165;Valdilecha;Hombre;América del Sur;24
165;Valdilecha;Hombre;Apátridas;0
165;Valdilecha;Hombre;Asia;11
165;Valdilecha;Hombre;Oceanía;0
165;Valdilecha;Hombre;Otros países de América;0
165;Valdilecha;Hombre;Resto de Europa;4
165;Valdilecha;Hombre;Unión Europea;1359
165;Valdilecha;Mujer;Africa;20
165;Valdilecha;Mujer;América Central y del Caribe;4
165;Valdilecha;Mujer;América del Norte;4
165;Valdilecha;Mujer;América del Sur;25
165;Valdilecha;Mujer;Apátridas;0
165;Valdilecha;Mujer;Asia;5
165;Valdilecha;Mujer;Oceanía;0
165;Valdilecha;Mujer;Otros países de América;0
165;Valdilecha;Mujer;Resto de Europa;10
165;Valdilecha;Mujer;Unión Europea;1257
166;Valverde de Alcalá;Hombre;Africa;8
166;Valverde de Alcalá;Hombre;América Central y del Caribe;0
166;Valverde de Alcalá;Hombre;América del Norte;0
166;Valverde de Alcalá;Hombre;América del Sur;5
166;Valverde de Alcalá;Hombre;Apátridas;0
166;Valverde de Alcalá;Hombre;Asia;0
166;Valverde de Alcalá;Hombre;Oceanía;0
166;Valverde de Alcalá;Hombre;Otros países de América;0
166;Valverde de Alcalá;Hombre;Resto de Europa;1
166;Valverde de Alcalá;Hombre;Unión Europea;211
166;Valverde de Alcalá;Mujer;Africa;7
166;Valverde de Alcalá;Mujer;América Central y del Caribe;0
166;Valverde de Alcalá;Mujer;América del Norte;0
166;Valverde de Alcalá;Mujer;América del Sur;2
166;Valverde de Alcalá;Mujer;Apátridas;0
166;Valverde de Alcalá;Mujer;Asia;0
166;Valverde de Alcalá;Mujer;Oceanía;0
166;Valverde de Alcalá;Mujer;Otros países de América;0
166;Valverde de Alcalá;Mujer;Resto de Europa;2
166;Valverde de Alcalá;Mujer;Unión Europea;191
167;Velilla de San Antonio;Hombre;Africa;43
167;Velilla de San Antonio;Hombre;América Central y del Caribe;7
167;Velilla de San Antonio;Hombre;América del Norte;2
167;Velilla de San Antonio;Hombre;América del Sur;33
167;Velilla de San Antonio;Hombre;Apátridas;0
167;Velilla de San Antonio;Hombre;Asia;19
167;Velilla de San Antonio;Hombre;Oceanía;0
167;Velilla de San Antonio;Hombre;Otros países de América;0
167;Velilla de San Antonio;Hombre;Resto de Europa;36
167;Velilla de San Antonio;Hombre;Unión Europea;5960
167;Velilla de San Antonio;Mujer;Africa;34
167;Velilla de San Antonio;Mujer;América Central y del Caribe;14
167;Velilla de San Antonio;Mujer;América del Norte;7
167;Velilla de San Antonio;Mujer;América del Sur;51
167;Velilla de San Antonio;Mujer;Apátridas;0
167;Velilla de San Antonio;Mujer;Asia;16
167;Velilla de San Antonio;Mujer;Oceanía;0
167;Velilla de San Antonio;Mujer;Otros países de América;0
167;Velilla de San Antonio;Mujer;Resto de Europa;47
167;Velilla de San Antonio;Mujer;Unión Europea;5842
168;Vellón (El);Hombre;Africa;77
168;Vellón (El);Hombre;América Central y del Caribe;2
168;Vellón (El);Hombre;América del Norte;0
168;Vellón (El);Hombre;América del Sur;17
168;Vellón (El);Hombre;Apátridas;0
168;Vellón (El);Hombre;Asia;1
168;Vellón (El);Hombre;Oceanía;0
168;Vellón (El);Hombre;Otros países de América;0
168;Vellón (El);Hombre;Resto de Europa;1
168;Vellón (El);Hombre;Unión Europea;870
168;Vellón (El);Mujer;Africa;58
168;Vellón (El);Mujer;América Central y del Caribe;5
168;Vellón (El);Mujer;América del Norte;0
168;Vellón (El);Mujer;América del Sur;22
168;Vellón (El);Mujer;Apátridas;0
168;Vellón (El);Mujer;Asia;6
168;Vellón (El);Mujer;Oceanía;0
168;Vellón (El);Mujer;Otros países de América;0
168;Vellón (El);Mujer;Resto de Europa;1
168;Vellón (El);Mujer;Unión Europea;774
169;Venturada;Hombre;Africa;6
169;Venturada;Hombre;América Central y del Caribe;2
169;Venturada;Hombre;América del Norte;3
169;Venturada;Hombre;América del Sur;8
169;Venturada;Hombre;Apátridas;0
169;Venturada;Hombre;Asia;1
169;Venturada;Hombre;Oceanía;0
169;Venturada;Hombre;Otros países de América;0
169;Venturada;Hombre;Resto de Europa;0
169;Venturada;Hombre;Unión Europea;1057
169;Venturada;Mujer;Africa;5
169;Venturada;Mujer;América Central y del Caribe;1
169;Venturada;Mujer;América del Norte;4
169;Venturada;Mujer;América del Sur;18
169;Venturada;Mujer;Apátridas;0
169;Venturada;Mujer;Asia;5
169;Venturada;Mujer;Oceanía;0
169;Venturada;Mujer;Otros países de América;0
169;Venturada;Mujer;Resto de Europa;6
169;Venturada;Mujer;Unión Europea;916
171;Villa del Prado;Hombre;Africa;288
171;Villa del Prado;Hombre;América Central y del Caribe;24
171;Villa del Prado;Hombre;América del Norte;1
171;Villa del Prado;Hombre;América del Sur;103
171;Villa del Prado;Hombre;Apátridas;0
171;Villa del Prado;Hombre;Asia;12
171;Villa del Prado;Hombre;Oceanía;2
171;Villa del Prado;Hombre;Otros países de América;0
171;Villa del Prado;Hombre;Resto de Europa;4
171;Villa del Prado;Hombre;Unión Europea;2792
171;Villa del Prado;Mujer;Africa;215
171;Villa del Prado;Mujer;América Central y del Caribe;25
171;Villa del Prado;Mujer;América del Norte;4
171;Villa del Prado;Mujer;América del Sur;119
171;Villa del Prado;Mujer;Apátridas;0
171;Villa del Prado;Mujer;Asia;10
171;Villa del Prado;Mujer;Oceanía;2
171;Villa del Prado;Mujer;Otros países de América;0
171;Villa del Prado;Mujer;Resto de Europa;7
171;Villa del Prado;Mujer;Unión Europea;2729
170;Villaconejos;Hombre;Africa;30
170;Villaconejos;Hombre;América Central y del Caribe;4
170;Villaconejos;Hombre;América del Norte;0
170;Villaconejos;Hombre;América del Sur;21
170;Villaconejos;Hombre;Apátridas;0
170;Villaconejos;Hombre;Asia;2
170;Villaconejos;Hombre;Oceanía;0
170;Villaconejos;Hombre;Otros países de América;0
170;Villaconejos;Hombre;Resto de Europa;7
170;Villaconejos;Hombre;Unión Europea;1636
170;Villaconejos;Mujer;Africa;33
170;Villaconejos;Mujer;América Central y del Caribe;2
170;Villaconejos;Mujer;América del Norte;0
170;Villaconejos;Mujer;América del Sur;36
170;Villaconejos;Mujer;Apátridas;0
170;Villaconejos;Mujer;Asia;3
170;Villaconejos;Mujer;Oceanía;0
170;Villaconejos;Mujer;Otros países de América;0
170;Villaconejos;Mujer;Resto de Europa;3
170;Villaconejos;Mujer;Unión Europea;1573
172;Villalbilla;Hombre;Africa;18
172;Villalbilla;Hombre;América Central y del Caribe;6
172;Villalbilla;Hombre;América del Norte;31
172;Villalbilla;Hombre;América del Sur;51
172;Villalbilla;Hombre;Apátridas;0
172;Villalbilla;Hombre;Asia;25
172;Villalbilla;Hombre;Oceanía;0
172;Villalbilla;Hombre;Otros países de América;0
172;Villalbilla;Hombre;Resto de Europa;8
172;Villalbilla;Hombre;Unión Europea;6452
172;Villalbilla;Mujer;Africa;19
172;Villalbilla;Mujer;América Central y del Caribe;8
172;Villalbilla;Mujer;América del Norte;22
172;Villalbilla;Mujer;América del Sur;74
172;Villalbilla;Mujer;Apátridas;0
172;Villalbilla;Mujer;Asia;28
172;Villalbilla;Mujer;Oceanía;0
172;Villalbilla;Mujer;Otros países de América;0
172;Villalbilla;Mujer;Resto de Europa;16
172;Villalbilla;Mujer;Unión Europea;6280
173;Villamanrique de Tajo;Hombre;Africa;10
173;Villamanrique de Tajo;Hombre;América Central y del Caribe;0
173;Villamanrique de Tajo;Hombre;América del Norte;0
173;Villamanrique de Tajo;Hombre;América del Sur;0
173;Villamanrique de Tajo;Hombre;Apátridas;0
173;Villamanrique de Tajo;Hombre;Asia;1
173;Villamanrique de Tajo;Hombre;Oceanía;0
173;Villamanrique de Tajo;Hombre;Otros países de América;0
173;Villamanrique de Tajo;Hombre;Resto de Europa;0
173;Villamanrique de Tajo;Hombre;Unión Europea;343
173;Villamanrique de Tajo;Mujer;Africa;10
173;Villamanrique de Tajo;Mujer;América Central y del Caribe;0
173;Villamanrique de Tajo;Mujer;América del Norte;0
173;Villamanrique de Tajo;Mujer;América del Sur;0
173;Villamanrique de Tajo;Mujer;Apátridas;0
173;Villamanrique de Tajo;Mujer;Asia;0
173;Villamanrique de Tajo;Mujer;Oceanía;0
173;Villamanrique de Tajo;Mujer;Otros países de América;0
173;Villamanrique de Tajo;Mujer;Resto de Europa;0
173;Villamanrique de Tajo;Mujer;Unión Europea;330
174;Villamanta;Hombre;Africa;110
174;Villamanta;Hombre;América Central y del Caribe;1
174;Villamanta;Hombre;América del Norte;0
174;Villamanta;Hombre;América del Sur;6
174;Villamanta;Hombre;Apátridas;0
174;Villamanta;Hombre;Asia;4
174;Villamanta;Hombre;Oceanía;0
174;Villamanta;Hombre;Otros países de América;0
174;Villamanta;Hombre;Resto de Europa;3
174;Villamanta;Hombre;Unión Europea;1134
174;Villamanta;Mujer;Africa;86
174;Villamanta;Mujer;América Central y del Caribe;3
174;Villamanta;Mujer;América del Norte;1
174;Villamanta;Mujer;América del Sur;12
174;Villamanta;Mujer;Apátridas;0
174;Villamanta;Mujer;Asia;3
174;Villamanta;Mujer;Oceanía;0
174;Villamanta;Mujer;Otros países de América;0
174;Villamanta;Mujer;Resto de Europa;6
174;Villamanta;Mujer;Unión Europea;1122
175;Villamantilla;Hombre;Africa;38
175;Villamantilla;Hombre;América Central y del Caribe;0
175;Villamantilla;Hombre;América del Norte;0
175;Villamantilla;Hombre;América del Sur;8
175;Villamantilla;Hombre;Apátridas;0
175;Villamantilla;Hombre;Asia;3
175;Villamantilla;Hombre;Oceanía;0
175;Villamantilla;Hombre;Otros países de América;0
175;Villamantilla;Hombre;Resto de Europa;1
175;Villamantilla;Hombre;Unión Europea;635
175;Villamantilla;Mujer;Africa;39
175;Villamantilla;Mujer;América Central y del Caribe;2
175;Villamantilla;Mujer;América del Norte;0
175;Villamantilla;Mujer;América del Sur;13
175;Villamantilla;Mujer;Apátridas;0
175;Villamantilla;Mujer;Asia;2
175;Villamantilla;Mujer;Oceanía;0
175;Villamantilla;Mujer;Otros países de América;0
175;Villamantilla;Mujer;Resto de Europa;3
175;Villamantilla;Mujer;Unión Europea;638
