COUB,Country of birth,FBORN,Place of birth,EDU,Education level,LFS,Labour force status,SEX,Sex,COU,Country of residence,Value,Flag Codes,Flags
ASIA,Asia,1,Foreign-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUS,Australia,325832,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,2,Women,AUS,Australia,51740,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,1,Men,AUS,Australia,59667,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,ALL_SEX,Men and women,AUS,Australia,111407,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,2,Women,AUS,Australia,10728,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,1,Men,AUS,Australia,12515,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,ALL_SEX,Men and women,AUS,Australia,23243,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,2,Women,AUS,Australia,125363,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,1,Men,AUS,Australia,63472,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,ALL_SEX,Men and women,AUS,Australia,188835,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,99,Unknown labour force status,2,Women,AUS,Australia,1491,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,99,Unknown labour force status,1,Men,AUS,Australia,856,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,99,Unknown labour force status,ALL_SEX,Men and women,AUS,Australia,2347,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,2,Women,AUS,Australia,189322,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,1,Men,AUS,Australia,136510,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUS,Australia,325832,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,1,Employed,2,Women,AUS,Australia,105370,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,1,Employed,1,Men,AUS,Australia,121813,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,1,Employed,ALL_SEX,Men and women,AUS,Australia,227183,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,2,Women,AUS,Australia,9069,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,1,Men,AUS,Australia,10021,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,ALL_SEX,Men and women,AUS,Australia,19090,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,2,Women,AUS,Australia,51775,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,1,Men,AUS,Australia,30024,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,ALL_SEX,Men and women,AUS,Australia,81799,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,99,Unknown labour force status,2,Women,AUS,Australia,542,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,99,Unknown labour force status,1,Men,AUS,Australia,370,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,99,Unknown labour force status,ALL_SEX,Men and women,AUS,Australia,912,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Women,AUS,Australia,166756,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,Men,AUS,Australia,162228,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUS,Australia,328984,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,2,Women,AUS,Australia,105370,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,1,Men,AUS,Australia,121813,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,ALL_SEX,Men and women,AUS,Australia,227183,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,2,Women,AUS,Australia,9069,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,1,Men,AUS,Australia,10021,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,ALL_SEX,Men and women,AUS,Australia,19090,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,2,Women,AUS,Australia,51775,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,1,Men,AUS,Australia,30024,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,ALL_SEX,Men and women,AUS,Australia,81799,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,99,Unknown labour force status,2,Women,AUS,Australia,542,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,99,Unknown labour force status,1,Men,AUS,Australia,370,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,99,Unknown labour force status,ALL_SEX,Men and women,AUS,Australia,912,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Women,AUS,Australia,166756,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,Men,AUS,Australia,162228,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUS,Australia,328984,,
ASIA,Asia,1,Foreign-born,ALL_EDU,All levels of education,1,Employed,2,Women,AUS,Australia,238476,,
ASIA,Asia,1,Foreign-born,ALL_EDU,All levels of education,1,Employed,1,Men,AUS,Australia,289882,,
ASIA,Asia,1,Foreign-born,ALL_EDU,All levels of education,1,Employed,ALL_SEX,Men and women,AUS,Australia,528358,,
ASIA,Asia,1,Foreign-born,ALL_EDU,All levels of education,2,Unemployed,2,Women,AUS,Australia,31733,,
ASIA,Asia,1,Foreign-born,ALL_EDU,All levels of education,2,Unemployed,1,Men,AUS,Australia,37022,,
ASIA,Asia,1,Foreign-born,ALL_EDU,All levels of education,2,Unemployed,ALL_SEX,Men and women,AUS,Australia,68755,,
ASIA,Asia,1,Foreign-born,ALL_EDU,All levels of education,3,Inactive,2,Women,AUS,Australia,274713,,
ASIA,Asia,1,Foreign-born,ALL_EDU,All levels of education,3,Inactive,1,Men,AUS,Australia,159342,,
ASIA,Asia,1,Foreign-born,ALL_EDU,All levels of education,3,Inactive,ALL_SEX,Men and women,AUS,Australia,434055,,
ASIA,Asia,1,Foreign-born,ALL_EDU,All levels of education,99,Unknown labour force status,2,Women,AUS,Australia,7213,,
ASIA,Asia,1,Foreign-born,ALL_EDU,All levels of education,99,Unknown labour force status,1,Men,AUS,Australia,4821,,
ASIA,Asia,1,Foreign-born,ALL_EDU,All levels of education,99,Unknown labour force status,ALL_SEX,Men and women,AUS,Australia,12034,,
ASIA,Asia,1,Foreign-born,ALL_EDU,All levels of education,ALL_LFS,All labour force status,2,Women,AUS,Australia,552135,,
ASIA,Asia,1,Foreign-born,ALL_EDU,All levels of education,ALL_LFS,All labour force status,1,Men,AUS,Australia,491067,,
ASIA,Asia,1,Foreign-born,ALL_EDU,All levels of education,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUS,Australia,1043202,,
ASIA,Asia,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,1,Employed,2,Women,AUS,Australia,238476,,
ASIA,Asia,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,1,Employed,1,Men,AUS,Australia,289882,,
ASIA,Asia,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,1,Employed,ALL_SEX,Men and women,AUS,Australia,528358,,
ASIA,Asia,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,2,Unemployed,2,Women,AUS,Australia,31733,,
ASIA,Asia,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,2,Unemployed,1,Men,AUS,Australia,37022,,
ASIA,Asia,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,2,Unemployed,ALL_SEX,Men and women,AUS,Australia,68755,,
ASIA,Asia,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3,Inactive,2,Women,AUS,Australia,274713,,
ASIA,Asia,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3,Inactive,1,Men,AUS,Australia,159342,,
ASIA,Asia,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3,Inactive,ALL_SEX,Men and women,AUS,Australia,434055,,
ASIA,Asia,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,99,Unknown labour force status,2,Women,AUS,Australia,7213,,
ASIA,Asia,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,99,Unknown labour force status,1,Men,AUS,Australia,4821,,
ASIA,Asia,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,99,Unknown labour force status,ALL_SEX,Men and women,AUS,Australia,12034,,
ASIA,Asia,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_LFS,All labour force status,2,Women,AUS,Australia,552135,,
ASIA,Asia,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_LFS,All labour force status,1,Men,AUS,Australia,491067,,
ASIA,Asia,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUS,Australia,1043202,,
EURO,Europe,1,Foreign-born,2,ISCED 3/4,1,Employed,2,Women,AUS,Australia,99126,,
EURO,Europe,1,Foreign-born,2,ISCED 3/4,1,Employed,1,Men,AUS,Australia,243030,,
EURO,Europe,1,Foreign-born,2,ISCED 3/4,1,Employed,ALL_SEX,Men and women,AUS,Australia,342156,,
EURO,Europe,1,Foreign-born,2,ISCED 3/4,2,Unemployed,2,Women,AUS,Australia,6978,,
EURO,Europe,1,Foreign-born,2,ISCED 3/4,2,Unemployed,1,Men,AUS,Australia,18034,,
EURO,Europe,1,Foreign-born,2,ISCED 3/4,2,Unemployed,ALL_SEX,Men and women,AUS,Australia,25012,,
EURO,Europe,1,Foreign-born,2,ISCED 3/4,3,Inactive,2,Women,AUS,Australia,97448,,
EURO,Europe,1,Foreign-born,2,ISCED 3/4,3,Inactive,1,Men,AUS,Australia,131754,,
EURO,Europe,1,Foreign-born,2,ISCED 3/4,3,Inactive,ALL_SEX,Men and women,AUS,Australia,229202,,
EURO,Europe,1,Foreign-born,2,ISCED 3/4,99,Unknown labour force status,2,Women,AUS,Australia,1470,,
EURO,Europe,1,Foreign-born,2,ISCED 3/4,99,Unknown labour force status,1,Men,AUS,Australia,2265,,
EURO,Europe,1,Foreign-born,2,ISCED 3/4,99,Unknown labour force status,ALL_SEX,Men and women,AUS,Australia,3735,,
EURO,Europe,1,Foreign-born,2,ISCED 3/4,ALL_LFS,All labour force status,2,Women,AUS,Australia,205022,,
EURO,Europe,1,Foreign-born,2,ISCED 3/4,ALL_LFS,All labour force status,1,Men,AUS,Australia,395083,,
EURO,Europe,1,Foreign-born,2,ISCED 3/4,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUS,Australia,600105,,
EURO,Europe,ALL_FBORN,All places of birth,2,ISCED 3/4,1,Employed,2,Women,AUS,Australia,99126,,
EURO,Europe,ALL_FBORN,All places of birth,2,ISCED 3/4,1,Employed,1,Men,AUS,Australia,243030,,
EURO,Europe,ALL_FBORN,All places of birth,2,ISCED 3/4,1,Employed,ALL_SEX,Men and women,AUS,Australia,342156,,
EURO,Europe,ALL_FBORN,All places of birth,2,ISCED 3/4,2,Unemployed,2,Women,AUS,Australia,6978,,
EURO,Europe,ALL_FBORN,All places of birth,2,ISCED 3/4,2,Unemployed,1,Men,AUS,Australia,18034,,
EURO,Europe,ALL_FBORN,All places of birth,2,ISCED 3/4,2,Unemployed,ALL_SEX,Men and women,AUS,Australia,25012,,
EURO,Europe,ALL_FBORN,All places of birth,2,ISCED 3/4,3,Inactive,2,Women,AUS,Australia,97448,,
EURO,Europe,ALL_FBORN,All places of birth,2,ISCED 3/4,3,Inactive,1,Men,AUS,Australia,131754,,
EURO,Europe,ALL_FBORN,All places of birth,2,ISCED 3/4,3,Inactive,ALL_SEX,Men and women,AUS,Australia,229202,,
EURO,Europe,ALL_FBORN,All places of birth,2,ISCED 3/4,99,Unknown labour force status,2,Women,AUS,Australia,1470,,
EURO,Europe,ALL_FBORN,All places of birth,2,ISCED 3/4,99,Unknown labour force status,1,Men,AUS,Australia,2265,,
EURO,Europe,ALL_FBORN,All places of birth,2,ISCED 3/4,99,Unknown labour force status,ALL_SEX,Men and women,AUS,Australia,3735,,
EURO,Europe,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_LFS,All labour force status,2,Women,AUS,Australia,205022,,
EURO,Europe,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_LFS,All labour force status,1,Men,AUS,Australia,395083,,
EURO,Europe,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUS,Australia,600105,,
EURO,Europe,1,Foreign-born,99,Unknown education,1,Employed,2,Women,AUS,Australia,36175,,
EURO,Europe,1,Foreign-born,99,Unknown education,1,Employed,1,Men,AUS,Australia,36012,,
EURO,Europe,1,Foreign-born,99,Unknown education,1,Employed,ALL_SEX,Men and women,AUS,Australia,72187,,
EURO,Europe,1,Foreign-born,99,Unknown education,2,Unemployed,2,Women,AUS,Australia,2339,,
EURO,Europe,1,Foreign-born,99,Unknown education,2,Unemployed,1,Men,AUS,Australia,3421,,
EURO,Europe,1,Foreign-born,99,Unknown education,2,Unemployed,ALL_SEX,Men and women,AUS,Australia,5760,,
EURO,Europe,1,Foreign-born,99,Unknown education,3,Inactive,2,Women,AUS,Australia,71647,,
EURO,Europe,1,Foreign-born,99,Unknown education,3,Inactive,1,Men,AUS,Australia,47151,,
EURO,Europe,1,Foreign-born,99,Unknown education,3,Inactive,ALL_SEX,Men and women,AUS,Australia,118798,,
EURO,Europe,1,Foreign-born,99,Unknown education,99,Unknown labour force status,2,Women,AUS,Australia,19141,,
EURO,Europe,1,Foreign-born,99,Unknown education,99,Unknown labour force status,1,Men,AUS,Australia,12832,,
EURO,Europe,1,Foreign-born,99,Unknown education,99,Unknown labour force status,ALL_SEX,Men and women,AUS,Australia,31973,,
EURO,Europe,1,Foreign-born,99,Unknown education,ALL_LFS,All labour force status,2,Women,AUS,Australia,129302,,
EURO,Europe,1,Foreign-born,99,Unknown education,ALL_LFS,All labour force status,1,Men,AUS,Australia,99416,,
EURO,Europe,1,Foreign-born,99,Unknown education,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUS,Australia,228718,,
EURO,Europe,ALL_FBORN,All places of birth,99,Unknown education,1,Employed,2,Women,AUS,Australia,36175,,
EURO,Europe,ALL_FBORN,All places of birth,99,Unknown education,1,Employed,1,Men,AUS,Australia,36012,,
EURO,Europe,ALL_FBORN,All places of birth,99,Unknown education,1,Employed,ALL_SEX,Men and women,AUS,Australia,72187,,
EURO,Europe,ALL_FBORN,All places of birth,99,Unknown education,2,Unemployed,2,Women,AUS,Australia,2339,,
EURO,Europe,ALL_FBORN,All places of birth,99,Unknown education,2,Unemployed,1,Men,AUS,Australia,3421,,
EURO,Europe,ALL_FBORN,All places of birth,99,Unknown education,2,Unemployed,ALL_SEX,Men and women,AUS,Australia,5760,,
EURO,Europe,ALL_FBORN,All places of birth,99,Unknown education,3,Inactive,2,Women,AUS,Australia,71647,,
EURO,Europe,ALL_FBORN,All places of birth,99,Unknown education,3,Inactive,1,Men,AUS,Australia,47151,,
EURO,Europe,ALL_FBORN,All places of birth,99,Unknown education,3,Inactive,ALL_SEX,Men and women,AUS,Australia,118798,,
EURO,Europe,ALL_FBORN,All places of birth,99,Unknown education,99,Unknown labour force status,2,Women,AUS,Australia,19141,,
EURO,Europe,ALL_FBORN,All places of birth,99,Unknown education,99,Unknown labour force status,1,Men,AUS,Australia,12832,,
EURO,Europe,ALL_FBORN,All places of birth,99,Unknown education,99,Unknown labour force status,ALL_SEX,Men and women,AUS,Australia,31973,,
EURO,Europe,ALL_FBORN,All places of birth,99,Unknown education,ALL_LFS,All labour force status,2,Women,AUS,Australia,129302,,
EURO,Europe,ALL_FBORN,All places of birth,99,Unknown education,ALL_LFS,All labour force status,1,Men,AUS,Australia,99416,,
EURO,Europe,ALL_FBORN,All places of birth,99,Unknown education,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUS,Australia,228718,,
EURO,Europe,1,Foreign-born,1,ISCED 0/1/2,1,Employed,2,Women,AUS,Australia,159033,,
EURO,Europe,1,Foreign-born,1,ISCED 0/1/2,1,Employed,1,Men,AUS,Australia,161548,,
EURO,Europe,1,Foreign-born,1,ISCED 0/1/2,1,Employed,ALL_SEX,Men and women,AUS,Australia,320581,,
EURO,Europe,1,Foreign-born,1,ISCED 0/1/2,2,Unemployed,2,Women,AUS,Australia,11142,,
EURO,Europe,1,Foreign-born,1,ISCED 0/1/2,2,Unemployed,1,Men,AUS,Australia,16988,,
EURO,Europe,1,Foreign-born,1,ISCED 0/1/2,2,Unemployed,ALL_SEX,Men and women,AUS,Australia,28130,,
EURO,Europe,1,Foreign-born,1,ISCED 0/1/2,3,Inactive,2,Women,AUS,Australia,345296,,
EURO,Europe,1,Foreign-born,1,ISCED 0/1/2,3,Inactive,1,Men,AUS,Australia,193445,,
EURO,Europe,1,Foreign-born,1,ISCED 0/1/2,3,Inactive,ALL_SEX,Men and women,AUS,Australia,538741,,
EURO,Europe,1,Foreign-born,1,ISCED 0/1/2,99,Unknown labour force status,2,Women,AUS,Australia,4639,,
EURO,Europe,1,Foreign-born,1,ISCED 0/1/2,99,Unknown labour force status,1,Men,AUS,Australia,2739,,
EURO,Europe,1,Foreign-born,1,ISCED 0/1/2,99,Unknown labour force status,ALL_SEX,Men and women,AUS,Australia,7378,,
EURO,Europe,1,Foreign-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,2,Women,AUS,Australia,520110,,
EURO,Europe,1,Foreign-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,1,Men,AUS,Australia,374720,,
EURO,Europe,1,Foreign-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUS,Australia,894830,,
EURO,Europe,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,2,Women,AUS,Australia,159033,,
EURO,Europe,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,1,Men,AUS,Australia,161548,,
EURO,Europe,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,ALL_SEX,Men and women,AUS,Australia,320581,,
EURO,Europe,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,2,Women,AUS,Australia,11142,,
EURO,Europe,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,1,Men,AUS,Australia,16988,,
EURO,Europe,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,ALL_SEX,Men and women,AUS,Australia,28130,,
EURO,Europe,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,2,Women,AUS,Australia,345296,,
EURO,Europe,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,1,Men,AUS,Australia,193445,,
EURO,Europe,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,ALL_SEX,Men and women,AUS,Australia,538741,,
EURO,Europe,ALL_FBORN,All places of birth,1,ISCED 0/1/2,99,Unknown labour force status,2,Women,AUS,Australia,4639,,
EURO,Europe,ALL_FBORN,All places of birth,1,ISCED 0/1/2,99,Unknown labour force status,1,Men,AUS,Australia,2739,,
EURO,Europe,ALL_FBORN,All places of birth,1,ISCED 0/1/2,99,Unknown labour force status,ALL_SEX,Men and women,AUS,Australia,7378,,
EURO,Europe,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,2,Women,AUS,Australia,520110,,
EURO,Europe,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,1,Men,AUS,Australia,374720,,
EURO,Europe,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUS,Australia,894830,,
EURO,Europe,1,Foreign-born,3_4,ISCED 5/6,1,Employed,2,Women,AUS,Australia,127451,,
EURO,Europe,1,Foreign-born,3_4,ISCED 5/6,1,Employed,1,Men,AUS,Australia,146097,,
EURO,Europe,1,Foreign-born,3_4,ISCED 5/6,1,Employed,ALL_SEX,Men and women,AUS,Australia,273548,,
EURO,Europe,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,2,Women,AUS,Australia,5258,,
EURO,Europe,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,1,Men,AUS,Australia,6956,,
EURO,Europe,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,ALL_SEX,Men and women,AUS,Australia,12214,,
EURO,Europe,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,2,Women,AUS,Australia,52551,,
EURO,Europe,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,1,Men,AUS,Australia,36220,,
EURO,Europe,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,ALL_SEX,Men and women,AUS,Australia,88771,,
EURO,Europe,1,Foreign-born,3_4,ISCED 5/6,99,Unknown labour force status,2,Women,AUS,Australia,562,,
EURO,Europe,1,Foreign-born,3_4,ISCED 5/6,99,Unknown labour force status,1,Men,AUS,Australia,345,,
EURO,Europe,1,Foreign-born,3_4,ISCED 5/6,99,Unknown labour force status,ALL_SEX,Men and women,AUS,Australia,907,,
EURO,Europe,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Women,AUS,Australia,185822,,
EURO,Europe,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,Men,AUS,Australia,189618,,
EURO,Europe,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUS,Australia,375440,,
EURO,Europe,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,2,Women,AUS,Australia,127451,,
EURO,Europe,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,1,Men,AUS,Australia,146097,,
EURO,Europe,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,ALL_SEX,Men and women,AUS,Australia,273548,,
EURO,Europe,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,2,Women,AUS,Australia,5258,,
EURO,Europe,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,1,Men,AUS,Australia,6956,,
EURO,Europe,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,ALL_SEX,Men and women,AUS,Australia,12214,,
EURO,Europe,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,2,Women,AUS,Australia,52551,,
EURO,Europe,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,1,Men,AUS,Australia,36220,,
EURO,Europe,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,ALL_SEX,Men and women,AUS,Australia,88771,,
EURO,Europe,ALL_FBORN,All places of birth,3_4,ISCED 5/6,99,Unknown labour force status,2,Women,AUS,Australia,562,,
EURO,Europe,ALL_FBORN,All places of birth,3_4,ISCED 5/6,99,Unknown labour force status,1,Men,AUS,Australia,345,,
EURO,Europe,ALL_FBORN,All places of birth,3_4,ISCED 5/6,99,Unknown labour force status,ALL_SEX,Men and women,AUS,Australia,907,,
EURO,Europe,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Women,AUS,Australia,185822,,
EURO,Europe,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,Men,AUS,Australia,189618,,
EURO,Europe,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUS,Australia,375440,,
EURO,Europe,1,Foreign-born,ALL_EDU,All levels of education,1,Employed,2,Women,AUS,Australia,421785,,
EURO,Europe,1,Foreign-born,ALL_EDU,All levels of education,1,Employed,1,Men,AUS,Australia,586687,,
EURO,Europe,1,Foreign-born,ALL_EDU,All levels of education,1,Employed,ALL_SEX,Men and women,AUS,Australia,1008472,,
EURO,Europe,1,Foreign-born,ALL_EDU,All levels of education,2,Unemployed,2,Women,AUS,Australia,25717,,
EURO,Europe,1,Foreign-born,ALL_EDU,All levels of education,2,Unemployed,1,Men,AUS,Australia,45399,,
EURO,Europe,1,Foreign-born,ALL_EDU,All levels of education,2,Unemployed,ALL_SEX,Men and women,AUS,Australia,71116,,
EURO,Europe,1,Foreign-born,ALL_EDU,All levels of education,3,Inactive,2,Women,AUS,Australia,566942,,
EURO,Europe,1,Foreign-born,ALL_EDU,All levels of education,3,Inactive,1,Men,AUS,Australia,408570,,
EURO,Europe,1,Foreign-born,ALL_EDU,All levels of education,3,Inactive,ALL_SEX,Men and women,AUS,Australia,975512,,
