COUB,Country of birth,FBORN,Place of birth,EDU,Education level,AGE,Age,SEX,Sex,COU,Country of residence,Value,Flag Codes,Flags
OTHER,Other and unknown places of birth,99,Unknown place of birth,1,ISCED 0/1/2,3_10,25-64 years,1,Men,AUS,Australia,33575,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,73757,,
OTHER,Other and unknown places of birth,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,2,Women,AUS,Australia,54,,
OTHER,Other and unknown places of birth,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,1,Men,AUS,Australia,74,,
OTHER,Other and unknown places of birth,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,128,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,2,Women,AUS,Australia,40236,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,1,Men,AUS,Australia,33649,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,73885,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,3_4,ISCED 5/6,3_10,25-64 years,2,Women,AUS,Australia,15452,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,3_4,ISCED 5/6,3_10,25-64 years,1,Men,AUS,Australia,12675,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,28127,,
OTHER,Other and unknown places of birth,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,2,Women,AUS,Australia,148,,
OTHER,Other and unknown places of birth,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,1,Men,AUS,Australia,166,,
OTHER,Other and unknown places of birth,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,314,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,2,Women,AUS,Australia,15600,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,1,Men,AUS,Australia,12841,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,28441,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,AUS,Australia,209168,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,AUS,Australia,228275,,
OTHER,Other and unknown places of birth,99,Unknown place of birth,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,437443,,
OTHER,Other and unknown places of birth,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,AUS,Australia,390,,
OTHER,Other and unknown places of birth,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,AUS,Australia,392,,
OTHER,Other and unknown places of birth,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,782,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,AUS,Australia,209558,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,AUS,Australia,228667,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,438225,,
ALL_COUB,All countries of birth,99,Unknown place of birth,2,ISCED 3/4,3_10,25-64 years,2,Women,AUS,Australia,16396,,
ALL_COUB,All countries of birth,99,Unknown place of birth,2,ISCED 3/4,3_10,25-64 years,1,Men,AUS,Australia,30764,,
ALL_COUB,All countries of birth,99,Unknown place of birth,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,47160,,
ALL_COUB,All countries of birth,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,2,Women,AUS,Australia,320635,,
ALL_COUB,All countries of birth,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,1,Men,AUS,Australia,502071,,
ALL_COUB,All countries of birth,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,822706,,
ALL_COUB,All countries of birth,0,Native-born,2,ISCED 3/4,3_10,25-64 years,2,Women,AUS,Australia,665417,,
ALL_COUB,All countries of birth,0,Native-born,2,ISCED 3/4,3_10,25-64 years,1,Men,AUS,Australia,1296268,,
ALL_COUB,All countries of birth,0,Native-born,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,1961685,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,2,Women,AUS,Australia,1002448,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,1,Men,AUS,Australia,1829103,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,2831551,,
ALL_COUB,All countries of birth,99,Unknown place of birth,99,Unknown education,3_10,25-64 years,2,Women,AUS,Australia,137138,,
ALL_COUB,All countries of birth,99,Unknown place of birth,99,Unknown education,3_10,25-64 years,1,Men,AUS,Australia,151261,,
ALL_COUB,All countries of birth,99,Unknown place of birth,99,Unknown education,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,288399,,
ALL_COUB,All countries of birth,1,Foreign-born,99,Unknown education,3_10,25-64 years,2,Women,AUS,Australia,129408,,
ALL_COUB,All countries of birth,1,Foreign-born,99,Unknown education,3_10,25-64 years,1,Men,AUS,Australia,99325,,
ALL_COUB,All countries of birth,1,Foreign-born,99,Unknown education,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,228733,,
ALL_COUB,All countries of birth,0,Native-born,99,Unknown education,3_10,25-64 years,2,Women,AUS,Australia,249831,,
ALL_COUB,All countries of birth,0,Native-born,99,Unknown education,3_10,25-64 years,1,Men,AUS,Australia,183828,,
ALL_COUB,All countries of birth,0,Native-born,99,Unknown education,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,433659,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,99,Unknown education,3_10,25-64 years,2,Women,AUS,Australia,516377,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,99,Unknown education,3_10,25-64 years,1,Men,AUS,Australia,434414,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,99,Unknown education,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,950791,,
ALL_COUB,All countries of birth,99,Unknown place of birth,1,ISCED 0/1/2,3_10,25-64 years,2,Women,AUS,Australia,40182,,
ALL_COUB,All countries of birth,99,Unknown place of birth,1,ISCED 0/1/2,3_10,25-64 years,1,Men,AUS,Australia,33575,,
ALL_COUB,All countries of birth,99,Unknown place of birth,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,73757,,
ALL_COUB,All countries of birth,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,2,Women,AUS,Australia,546616,,
ALL_COUB,All countries of birth,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,1,Men,AUS,Australia,381588,,
ALL_COUB,All countries of birth,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,928204,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,3_10,25-64 years,2,Women,AUS,Australia,1625388,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,3_10,25-64 years,1,Men,AUS,Australia,1128618,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,2754006,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,2,Women,AUS,Australia,2212186,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,1,Men,AUS,Australia,1543781,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,3755967,,
ALL_COUB,All countries of birth,99,Unknown place of birth,3_4,ISCED 5/6,3_10,25-64 years,2,Women,AUS,Australia,15452,,
ALL_COUB,All countries of birth,99,Unknown place of birth,3_4,ISCED 5/6,3_10,25-64 years,1,Men,AUS,Australia,12675,,
ALL_COUB,All countries of birth,99,Unknown place of birth,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,28127,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,2,Women,AUS,Australia,390937,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,1,Men,AUS,Australia,382380,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,773317,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,3_10,25-64 years,2,Women,AUS,Australia,869196,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,3_10,25-64 years,1,Men,AUS,Australia,710601,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,1579797,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,2,Women,AUS,Australia,1275585,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,1,Men,AUS,Australia,1105656,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,2381241,,
ALL_COUB,All countries of birth,99,Unknown place of birth,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,AUS,Australia,209168,,
ALL_COUB,All countries of birth,99,Unknown place of birth,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,AUS,Australia,228275,,
ALL_COUB,All countries of birth,99,Unknown place of birth,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,437443,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,AUS,Australia,1387596,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,AUS,Australia,1365364,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,2752960,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,AUS,Australia,3409832,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,AUS,Australia,3319315,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,6729147,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,AUS,Australia,5006596,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,AUS,Australia,4912954,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,AUS,Australia,9919550,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,2,Women,AUT,Austria,1926,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,1,Men,AUT,Austria,4453,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,6379,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,2,Women,AUT,Austria,1926,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,1,Men,AUT,Austria,4453,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,6379,,
AFRI,Africa,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,2,Women,AUT,Austria,2654,,
AFRI,Africa,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,1,Men,AUT,Austria,5393,,
AFRI,Africa,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,8047,,
AFRI,Africa,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,2,Women,AUT,Austria,2654,,
AFRI,Africa,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,1,Men,AUT,Austria,5393,,
AFRI,Africa,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,8047,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,2,Women,AUT,Austria,1149,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,1,Men,AUT,Austria,3269,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,4418,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,2,Women,AUT,Austria,1149,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,1,Men,AUT,Austria,3269,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,4418,,
AFRI,Africa,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,AUT,Austria,5729,,
AFRI,Africa,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,AUT,Austria,13115,,
AFRI,Africa,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,18844,,
AFRI,Africa,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,AUT,Austria,5729,,
AFRI,Africa,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,AUT,Austria,13115,,
AFRI,Africa,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,18844,,
ASIA,Asia,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,2,Women,AUT,Austria,8081,,
ASIA,Asia,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,1,Men,AUT,Austria,6987,,
ASIA,Asia,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,15068,,
ASIA,Asia,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,2,Women,AUT,Austria,8081,,
ASIA,Asia,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,1,Men,AUT,Austria,6987,,
ASIA,Asia,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,15068,,
ASIA,Asia,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,2,Women,AUT,Austria,11366,,
ASIA,Asia,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,1,Men,AUT,Austria,11548,,
ASIA,Asia,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,22914,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,2,Women,AUT,Austria,11366,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,1,Men,AUT,Austria,11548,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,22914,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,2,Women,AUT,Austria,4600,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,1,Men,AUT,Austria,5621,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,10221,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,2,Women,AUT,Austria,4600,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,1,Men,AUT,Austria,5621,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,10221,,
ASIA,Asia,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,AUT,Austria,24047,,
ASIA,Asia,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,AUT,Austria,24156,,
ASIA,Asia,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,48203,,
ASIA,Asia,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,AUT,Austria,24047,,
ASIA,Asia,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,AUT,Austria,24156,,
ASIA,Asia,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,48203,,
EURO,Europe,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,2,Women,AUT,Austria,118123,,
EURO,Europe,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,1,Men,AUT,Austria,130987,,
EURO,Europe,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,249110,,
EURO,Europe,0,Native-born,2,ISCED 3/4,3_10,25-64 years,2,Women,AUT,Austria,1114587,,
EURO,Europe,0,Native-born,2,ISCED 3/4,3_10,25-64 years,1,Men,AUT,Austria,1283013,,
EURO,Europe,0,Native-born,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,2397600,,
EURO,Europe,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,2,Women,AUT,Austria,1232710,,
EURO,Europe,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,1,Men,AUT,Austria,1414000,,
EURO,Europe,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,2646710,,
EURO,Europe,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,2,Women,AUT,Austria,149087,,
EURO,Europe,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,1,Men,AUT,Austria,125089,,
EURO,Europe,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,274176,,
EURO,Europe,0,Native-born,1,ISCED 0/1/2,3_10,25-64 years,2,Women,AUT,Austria,576179,,
EURO,Europe,0,Native-born,1,ISCED 0/1/2,3_10,25-64 years,1,Men,AUT,Austria,286652,,
EURO,Europe,0,Native-born,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,862831,,
EURO,Europe,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,2,Women,AUT,Austria,725266,,
EURO,Europe,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,1,Men,AUT,Austria,411741,,
EURO,Europe,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,1137007,,
EURO,Europe,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,2,Women,AUT,Austria,32958,,
EURO,Europe,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,1,Men,AUT,Austria,37402,,
EURO,Europe,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,70360,,
EURO,Europe,0,Native-born,3_4,ISCED 5/6,3_10,25-64 years,2,Women,AUT,Austria,214952,,
EURO,Europe,0,Native-born,3_4,ISCED 5/6,3_10,25-64 years,1,Men,AUT,Austria,329592,,
EURO,Europe,0,Native-born,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,544544,,
EURO,Europe,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,2,Women,AUT,Austria,247910,,
EURO,Europe,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,1,Men,AUT,Austria,366994,,
EURO,Europe,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,614904,,
EURO,Europe,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,AUT,Austria,300168,,
EURO,Europe,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,AUT,Austria,293478,,
EURO,Europe,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,593646,,
EURO,Europe,0,Native-born,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,AUT,Austria,1905718,,
EURO,Europe,0,Native-born,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,AUT,Austria,1899257,,
EURO,Europe,0,Native-born,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,3804975,,
EURO,Europe,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,AUT,Austria,2205886,,
EURO,Europe,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,AUT,Austria,2192735,,
EURO,Europe,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,4398621,,
NOAM,North America,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,2,Women,AUT,Austria,862,,
NOAM,North America,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,1,Men,AUT,Austria,701,,
NOAM,North America,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,1563,,
NOAM,North America,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,2,Women,AUT,Austria,862,,
NOAM,North America,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,1,Men,AUT,Austria,701,,
NOAM,North America,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,1563,,
NOAM,North America,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,2,Women,AUT,Austria,773,,
NOAM,North America,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,1,Men,AUT,Austria,733,,
NOAM,North America,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,1506,,
NOAM,North America,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,2,Women,AUT,Austria,773,,
NOAM,North America,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,1,Men,AUT,Austria,733,,
NOAM,North America,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,1506,,
NOAM,North America,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,2,Women,AUT,Austria,1360,,
NOAM,North America,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,1,Men,AUT,Austria,1198,,
NOAM,North America,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,AUT,Austria,2558,,
NOAM,North America,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,2,Women,AUT,Austria,1360,,
NOAM,North America,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,1,Men,AUT,Austria,1198,,
