COUB,Country of birth,FBORN,Place of birth,EDU,Education level,LFS,Labour force status,FSTUDY,Field of study,COU,Country of residence,Value,Flag Codes,Flags
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,2,Education,AUS,Australia,7212,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,3,Art And Humanities,AUS,Australia,5016,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,2,Unemployed,3,Art And Humanities,AUS,Australia,379,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,3,Art And Humanities,AUS,Australia,1738,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,99,Unknown labour force status,3,Art And Humanities,AUS,Australia,19,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,3,Art And Humanities,AUS,Australia,7152,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,4,Social Sciences, Business And Law,AUS,Australia,13335,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,2,Unemployed,4,Social Sciences, Business And Law,AUS,Australia,834,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,4,Social Sciences, Business And Law,AUS,Australia,2654,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,99,Unknown labour force status,4,Social Sciences, Business And Law,AUS,Australia,34,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,4,Social Sciences, Business And Law,AUS,Australia,16857,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,5,Science,AUS,Australia,4590,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,2,Unemployed,5,Science,AUS,Australia,382,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,5,Science,AUS,Australia,939,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,99,Unknown labour force status,5,Science,AUS,Australia,4,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,5,Science,AUS,Australia,5915,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,6,Engineering, Manufacturing And Construction,AUS,Australia,6121,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,2,Unemployed,6,Engineering, Manufacturing And Construction,AUS,Australia,406,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,6,Engineering, Manufacturing And Construction,AUS,Australia,1211,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,99,Unknown labour force status,6,Engineering, Manufacturing And Construction,AUS,Australia,16,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,6,Engineering, Manufacturing And Construction,AUS,Australia,7754,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,7,Agriculture,AUS,Australia,892,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,2,Unemployed,7,Agriculture,AUS,Australia,87,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,7,Agriculture,AUS,Australia,271,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,7,Agriculture,AUS,Australia,1250,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,8,Health And Welfare,AUS,Australia,6409,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,2,Unemployed,8,Health And Welfare,AUS,Australia,188,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,8,Health And Welfare,AUS,Australia,1375,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,99,Unknown labour force status,8,Health And Welfare,AUS,Australia,17,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,8,Health And Welfare,AUS,Australia,7989,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,9,Services,AUS,Australia,1327,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,2,Unemployed,9,Services,AUS,Australia,79,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,9,Services,AUS,Australia,440,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,9,Services,AUS,Australia,1846,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,99,Unknown,AUS,Australia,771,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,2,Unemployed,99,Unknown,AUS,Australia,54,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,99,Unknown,AUS,Australia,359,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,99,Unknown labour force status,99,Unknown,AUS,Australia,13,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,99,Unknown,AUS,Australia,1197,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,ALL_FSTUDY,All fields of study,AUS,Australia,43564,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,2,Unemployed,ALL_FSTUDY,All fields of study,AUS,Australia,2618,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,ALL_FSTUDY,All fields of study,AUS,Australia,10866,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,99,Unknown labour force status,ALL_FSTUDY,All fields of study,AUS,Australia,124,,
AFRI,Africa,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,ALL_FSTUDY,All fields of study,AUS,Australia,57172,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,1,Employed,1,General Programme,AUS,Australia,15,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,1,General Programme,AUS,Australia,5,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,General Programme,AUS,Australia,20,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,1,Employed,2,Education,AUS,Australia,13999,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,2,Education,AUS,Australia,1199,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,2,Education,AUS,Australia,9137,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,99,Unknown labour force status,2,Education,AUS,Australia,114,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Education,AUS,Australia,24449,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,1,Employed,3,Art And Humanities,AUS,Australia,21386,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,3,Art And Humanities,AUS,Australia,2243,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,3,Art And Humanities,AUS,Australia,12126,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,99,Unknown labour force status,3,Art And Humanities,AUS,Australia,113,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,3,Art And Humanities,AUS,Australia,35868,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,1,Employed,4,Social Sciences, Business And Law,AUS,Australia,70535,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,4,Social Sciences, Business And Law,AUS,Australia,6035,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,4,Social Sciences, Business And Law,AUS,Australia,23631,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,99,Unknown labour force status,4,Social Sciences, Business And Law,AUS,Australia,230,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,4,Social Sciences, Business And Law,AUS,Australia,100431,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,1,Employed,5,Science,AUS,Australia,39207,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,5,Science,AUS,Australia,3819,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,5,Science,AUS,Australia,11361,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,99,Unknown labour force status,5,Science,AUS,Australia,100,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,5,Science,AUS,Australia,54487,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,1,Employed,6,Engineering, Manufacturing And Construction,AUS,Australia,39673,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,6,Engineering, Manufacturing And Construction,AUS,Australia,3451,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,6,Engineering, Manufacturing And Construction,AUS,Australia,11276,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,99,Unknown labour force status,6,Engineering, Manufacturing And Construction,AUS,Australia,94,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,6,Engineering, Manufacturing And Construction,AUS,Australia,54494,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,1,Employed,7,Agriculture,AUS,Australia,2254,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,7,Agriculture,AUS,Australia,257,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,7,Agriculture,AUS,Australia,989,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,7,Agriculture,AUS,Australia,3500,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,1,Employed,8,Health And Welfare,AUS,Australia,29469,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,8,Health And Welfare,AUS,Australia,1023,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,8,Health And Welfare,AUS,Australia,8029,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,99,Unknown labour force status,8,Health And Welfare,AUS,Australia,100,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,8,Health And Welfare,AUS,Australia,38621,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,1,Employed,9,Services,AUS,Australia,4573,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,9,Services,AUS,Australia,392,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,9,Services,AUS,Australia,1775,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,99,Unknown labour force status,9,Services,AUS,Australia,25,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,9,Services,AUS,Australia,6765,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,1,Employed,99,Unknown,AUS,Australia,6059,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,99,Unknown,AUS,Australia,660,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,99,Unknown,AUS,Australia,3457,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,99,Unknown labour force status,99,Unknown,AUS,Australia,111,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,99,Unknown,AUS,Australia,10287,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,1,Employed,ALL_FSTUDY,All fields of study,AUS,Australia,227170,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,ALL_FSTUDY,All fields of study,AUS,Australia,19079,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,ALL_FSTUDY,All fields of study,AUS,Australia,81786,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,99,Unknown labour force status,ALL_FSTUDY,All fields of study,AUS,Australia,887,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_FSTUDY,All fields of study,AUS,Australia,328922,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,1,General Programme,AUS,Australia,15,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,1,General Programme,AUS,Australia,5,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,General Programme,AUS,Australia,20,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,2,Education,AUS,Australia,13999,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,2,Education,AUS,Australia,1199,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,2,Education,AUS,Australia,9137,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,99,Unknown labour force status,2,Education,AUS,Australia,114,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Education,AUS,Australia,24449,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,3,Art And Humanities,AUS,Australia,21386,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,3,Art And Humanities,AUS,Australia,2243,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,3,Art And Humanities,AUS,Australia,12126,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,99,Unknown labour force status,3,Art And Humanities,AUS,Australia,113,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,3,Art And Humanities,AUS,Australia,35868,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,4,Social Sciences, Business And Law,AUS,Australia,70535,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,4,Social Sciences, Business And Law,AUS,Australia,6035,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,4,Social Sciences, Business And Law,AUS,Australia,23631,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,99,Unknown labour force status,4,Social Sciences, Business And Law,AUS,Australia,230,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,4,Social Sciences, Business And Law,AUS,Australia,100431,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,5,Science,AUS,Australia,39207,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,5,Science,AUS,Australia,3819,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,5,Science,AUS,Australia,11361,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,99,Unknown labour force status,5,Science,AUS,Australia,100,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,5,Science,AUS,Australia,54487,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,6,Engineering, Manufacturing And Construction,AUS,Australia,39673,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,6,Engineering, Manufacturing And Construction,AUS,Australia,3451,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,6,Engineering, Manufacturing And Construction,AUS,Australia,11276,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,99,Unknown labour force status,6,Engineering, Manufacturing And Construction,AUS,Australia,94,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,6,Engineering, Manufacturing And Construction,AUS,Australia,54494,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,7,Agriculture,AUS,Australia,2254,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,7,Agriculture,AUS,Australia,257,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,7,Agriculture,AUS,Australia,989,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,7,Agriculture,AUS,Australia,3500,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,8,Health And Welfare,AUS,Australia,29469,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,8,Health And Welfare,AUS,Australia,1023,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,8,Health And Welfare,AUS,Australia,8029,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,99,Unknown labour force status,8,Health And Welfare,AUS,Australia,100,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,8,Health And Welfare,AUS,Australia,38621,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,9,Services,AUS,Australia,4573,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,9,Services,AUS,Australia,392,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,9,Services,AUS,Australia,1775,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,99,Unknown labour force status,9,Services,AUS,Australia,25,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,9,Services,AUS,Australia,6765,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,99,Unknown,AUS,Australia,6059,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,99,Unknown,AUS,Australia,660,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,99,Unknown,AUS,Australia,3457,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,99,Unknown labour force status,99,Unknown,AUS,Australia,111,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,99,Unknown,AUS,Australia,10287,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,ALL_FSTUDY,All fields of study,AUS,Australia,227170,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,ALL_FSTUDY,All fields of study,AUS,Australia,19079,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,ALL_FSTUDY,All fields of study,AUS,Australia,81786,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,99,Unknown labour force status,ALL_FSTUDY,All fields of study,AUS,Australia,887,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_FSTUDY,All fields of study,AUS,Australia,328922,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,1,Employed,2,Education,AUS,Australia,150,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,2,Unemployed,2,Education,AUS,Australia,9,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,3,Inactive,2,Education,AUS,Australia,41,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,ALL_LFS,All labour force status,2,Education,AUS,Australia,200,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,1,Employed,3,Art And Humanities,AUS,Australia,608,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,2,Unemployed,3,Art And Humanities,AUS,Australia,44,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,3,Inactive,3,Art And Humanities,AUS,Australia,183,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,ALL_LFS,All labour force status,3,Art And Humanities,AUS,Australia,835,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,1,Employed,4,Social Sciences, Business And Law,AUS,Australia,544,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,2,Unemployed,4,Social Sciences, Business And Law,AUS,Australia,28,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,3,Inactive,4,Social Sciences, Business And Law,AUS,Australia,74,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,ALL_LFS,All labour force status,4,Social Sciences, Business And Law,AUS,Australia,646,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,1,Employed,5,Science,AUS,Australia,2654,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,2,Unemployed,5,Science,AUS,Australia,171,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,3,Inactive,5,Science,AUS,Australia,391,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,ALL_LFS,All labour force status,5,Science,AUS,Australia,3216,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,1,Employed,6,Engineering, Manufacturing And Construction,AUS,Australia,1665,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,2,Unemployed,6,Engineering, Manufacturing And Construction,AUS,Australia,79,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,3,Inactive,6,Engineering, Manufacturing And Construction,AUS,Australia,138,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,ALL_LFS,All labour force status,6,Engineering, Manufacturing And Construction,AUS,Australia,1882,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,1,Employed,7,Agriculture,AUS,Australia,254,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,2,Unemployed,7,Agriculture,AUS,Australia,24,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,3,Inactive,7,Agriculture,AUS,Australia,29,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,ALL_LFS,All labour force status,7,Agriculture,AUS,Australia,307,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,1,Employed,8,Health And Welfare,AUS,Australia,2048,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,2,Unemployed,8,Health And Welfare,AUS,Australia,51,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,3,Inactive,8,Health And Welfare,AUS,Australia,401,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,99,Unknown labour force status,8,Health And Welfare,AUS,Australia,5,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,ALL_LFS,All labour force status,8,Health And Welfare,AUS,Australia,2505,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,1,Employed,9,Services,AUS,Australia,10,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,ALL_LFS,All labour force status,9,Services,AUS,Australia,10,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,1,Employed,99,Unknown,AUS,Australia,129,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,2,Unemployed,99,Unknown,AUS,Australia,7,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,3,Inactive,99,Unknown,AUS,Australia,36,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,ALL_LFS,All labour force status,99,Unknown,AUS,Australia,172,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,1,Employed,ALL_FSTUDY,All fields of study,AUS,Australia,8062,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,2,Unemployed,ALL_FSTUDY,All fields of study,AUS,Australia,413,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,3,Inactive,ALL_FSTUDY,All fields of study,AUS,Australia,1293,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,99,Unknown labour force status,ALL_FSTUDY,All fields of study,AUS,Australia,5,,
ASIA,Asia,1,Foreign-born,4,ISCED 6,ALL_LFS,All labour force status,ALL_FSTUDY,All fields of study,AUS,Australia,9773,,
ASIA,Asia,ALL_FBORN,All places of birth,4,ISCED 6,1,Employed,2,Education,AUS,Australia,150,,
ASIA,Asia,ALL_FBORN,All places of birth,4,ISCED 6,2,Unemployed,2,Education,AUS,Australia,9,,
ASIA,Asia,ALL_FBORN,All places of birth,4,ISCED 6,3,Inactive,2,Education,AUS,Australia,41,,
ASIA,Asia,ALL_FBORN,All places of birth,4,ISCED 6,ALL_LFS,All labour force status,2,Education,AUS,Australia,200,,
ASIA,Asia,ALL_FBORN,All places of birth,4,ISCED 6,1,Employed,3,Art And Humanities,AUS,Australia,608,,
ASIA,Asia,ALL_FBORN,All places of birth,4,ISCED 6,2,Unemployed,3,Art And Humanities,AUS,Australia,44,,
ASIA,Asia,ALL_FBORN,All places of birth,4,ISCED 6,3,Inactive,3,Art And Humanities,AUS,Australia,183,,
ASIA,Asia,ALL_FBORN,All places of birth,4,ISCED 6,ALL_LFS,All labour force status,3,Art And Humanities,AUS,Australia,835,,
ASIA,Asia,ALL_FBORN,All places of birth,4,ISCED 6,1,Employed,4,Social Sciences, Business And Law,AUS,Australia,544,,
ASIA,Asia,ALL_FBORN,All places of birth,4,ISCED 6,2,Unemployed,4,Social Sciences, Business And Law,AUS,Australia,28,,
ASIA,Asia,ALL_FBORN,All places of birth,4,ISCED 6,3,Inactive,4,Social Sciences, Business And Law,AUS,Australia,74,,
ASIA,Asia,ALL_FBORN,All places of birth,4,ISCED 6,ALL_LFS,All labour force status,4,Social Sciences, Business And Law,AUS,Australia,646,,
ASIA,Asia,ALL_FBORN,All places of birth,4,ISCED 6,1,Employed,5,Science,AUS,Australia,2654,,
ASIA,Asia,ALL_FBORN,All places of birth,4,ISCED 6,2,Unemployed,5,Science,AUS,Australia,171,,
ASIA,Asia,ALL_FBORN,All places of birth,4,ISCED 6,3,Inactive,5,Science,AUS,Australia,391,,
ASIA,Asia,ALL_FBORN,All places of birth,4,ISCED 6,ALL_LFS,All labour force status,5,Science,AUS,Australia,3216,,
